seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
crs_N526_edge204783,[F][C][=C][Branch][C][=C][C][:=0methyl_amine][Ring1][C][=Branch][=C][Branch][FrH0][pop][Ring1][N][pop][Ring1][=Branch][pop][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],[F][C][=C][Branch][C][=C][C][:=0methyl_amine][Ring1][C][=Branch][=C][Branch][FrH0][pop][Ring1][N][pop][Ring1][=Branch][pop][pop][FrH0],2568.586424,[FrH0][C][:3pyrimidine][Ring1][C][FrH0][pop][:1sulfonic_acid][:1benzenediol][:1benzenediol][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],[FrH0][C][:3pyrimidine][Ring1][C][FrH0][pop][:1sulfonic_acid][:1benzenediol][:1benzenediol],Oc1cccc(Oc2cc(C[Fr])nc(C[Fr])n2)c1,2984.91718,crs_N526_2fd1d2e5,2fd1d2e5
pcu_N486_edge5918,[O][N][C][Branch][O][C][Branch][C][C][Branch][C][Branch][C][Branch][O][FrH0][pop][O][pop][O][pop][O][pop][Branch][O][pop][O][pop][O][FrH0][.][Fr][C][=N][N][N][Branch1][Ring2][N][Ring1][Branch1][Cd][N][N][=C][Branch1][C][Fr][N][N][Ring1][=Branch1][Cd][Ring1][O][Branch1][=N][N][N][Ring1][#Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][N][N][Branch1][=Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][Cd][Branch1][=C][N][N][=C][Branch1][C][Fr][N][N][Ring2][Ring1][Ring2][Ring1][=Branch1][N][N][Ring2][Ring1][=Branch1][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][&&][pcu],[O][N][C][Branch][O][C][Branch][C][C][Branch][C][Branch][C][Branch][O][FrH0][pop][O][pop][O][pop][O][pop][Branch][O][pop][O][pop][O][FrH0],2269.42,[O][:0methyl_amine][Ring1][O][C][:3imidazole][Ring2][:1alkyne][Ring1][:1benzenediol][#Branch][FrH0][pop][pop][pop][Ring1][C][FrH0][pop][pop][.][Fr][C][=N][N][N][Branch1][Ring2][N][Ring1][Branch1][Cd][N][N][=C][Branch1][C][Fr][N][N][Ring1][=Branch1][Cd][Ring1][O][Branch1][=N][N][N][Ring1][#Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][N][N][Branch1][=Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][Cd][Branch1][=C][N][N][=C][Branch1][C][Fr][N][N][Ring2][Ring1][Ring2][Ring1][=Branch1][N][N][Ring2][Ring1][=Branch1][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][&&][pcu],[O][:0methyl_amine][Ring1][O][C][:3imidazole][Ring2][:1alkyne][Ring1][:1benzenediol][#Branch][FrH0][pop][pop][pop][Ring1][C][FrH0][pop][pop],ONCOCc1ncn(C#COc2cccc(O)c2[Fr])c1C[Fr],2951.59,pcu_N486_566dfde1,566dfde1
rob_N213_edge73184,[FrH0][C][=C][Branch][C][Branch][FrH0][pop][C][Branch][:1alkyne][pop][Branch][:1alkyne][pop][N][Branch][:1alkyne][pop][C][Branch][:1alkyne][pop][Ring1][S][pop][:1alkyne][.][Fr][C][O][Co][Branch1][Ring2][O][C][Fr][Branch1][Ring2][O][C][Fr][Branch1][Ring2][O][C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][rob],[FrH0][C][=C][Branch][C][Branch][FrH0][pop][C][Branch][:1alkyne][pop][Branch][:1alkyne][pop][N][Branch][:1alkyne][pop][C][Branch][:1alkyne][pop][Ring1][S][pop][:1alkyne],516.561,[:0methyl_amine][C][:0pyridine][Ring1][:4benzenealcohol][Ring1][FrH0][pop][pop][Ring1][:2benzenediol][:3pyridine][FrH0][.][Fr][C][O][Co][Branch1][Ring2][O][C][Fr][Branch1][Ring2][O][C][Fr][Branch1][Ring2][O][C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][rob],[:0methyl_amine][C][:0pyridine][Ring1][:4benzenealcohol][Ring1][FrH0][pop][pop][Ring1][:2benzenediol][:3pyridine][FrH0],CNc1nccc(-c2c(O)cc(O)cc2[Fr])c1-c1ccccc1O[Fr],1047.71946,rob_N213_5b265d1c,5b265d1c
srs_N381_edge101825,[Cl][C][=C][C][=Branch][=C][Branch][C][C][Branch][FrH0][pop][Cl][pop][Ring1][Ring2][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][srs],[Cl][C][=C][C][=Branch][=C][Branch][C][C][Branch][FrH0][pop][Cl][pop][Ring1][Ring2][pop][FrH0],3346.17,[:1methyl_amine][C][Branch][FrH0][pop][:1alkyne][Ring1][:1methyl_amine][Ring1][C][FrH0][pop][pop][=O][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][srs],[:1methyl_amine][C][Branch][FrH0][pop][:1alkyne][Ring1][:1methyl_amine][Ring1][C][FrH0][pop][pop][=O],[Fr]CN[Fr],3477.57,srs_N381_dcf260e7,dcf260e7
reo_N543_edge145059,[:0carboxylic_acid][Ring1][O][pop][Ring1][C][Branch][C][Branch][:1carboxylic_acid][pop][=C][C][Branch][O][FrH0][pop][Cl][pop][C][FrH0][pop][.][Fr][C][O][Ni][Branch2][Ring2][=N][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][=N][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][reo],[:0carboxylic_acid][Ring1][O][pop][Ring1][C][Branch][C][Branch][:1carboxylic_acid][pop][=C][C][Branch][O][FrH0][pop][Cl][pop][C][FrH0][pop],1681.88289,[F][C][Branch][C][=C][C][Branch][C][FrH0][pop][O][:1pyridine][:2imidazole][:=1methyl_amine][Ring1][FrH0][pop][.][Fr][C][O][Ni][Branch2][Ring2][=N][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][=N][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][reo],[F][C][Branch][C][=C][C][Branch][C][FrH0][pop][O][:1pyridine][:2imidazole][:=1methyl_amine][Ring1][FrH0][pop],FCC=CC(C[Fr])Oc1cnccc1CN[Fr],2324.05,reo_N543_ecb1cf07,ecb1cf07
sra_N262_edge148373,[:0O_nitrile][C][C][Branch][C][=Branch][=C][Branch][C][Branch][C][FrH0][pop][Branch][Br][pop][Br][pop][Br][pop][Br][pop][C][C][Branch][FrH0][pop][Br][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0O_nitrile][C][C][Branch][C][=Branch][=C][Branch][C][Branch][C][FrH0][pop][Branch][Br][pop][Br][pop][Br][pop][Br][pop][C][C][Branch][FrH0][pop][Br][pop],3379.46,[:0methyl][C][C][Branch][FrH0][SH2][=N][:2benzenealcohol][C][:0pyridine][Ring1][:1pyridine][=Branch][:2benzenealcohol][Ring1][P][pop][pop][Ring2][FrH0][pop][:0carboxylic_acid][:1alkyne][Ring1][#Branch][pop][pop][pop][pop][pop][:1alkyne][:0propyl][:4pyridine][:0benzene][:3imidazole][:0O_nitrile][:3imidazole][:1carboxylic_acid][:0benzenealcohol][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0methyl][C][C][Branch][FrH0][SH2][=N][:2benzenealcohol][C][:0pyridine][Ring1][:1pyridine][=Branch][:2benzenealcohol][Ring1][P][pop][pop][Ring2][FrH0][pop][:0carboxylic_acid][:1alkyne][Ring1][#Branch][pop][pop][pop][pop][pop][:1alkyne][:0propyl][:4pyridine][:0benzene][:3imidazole][:0O_nitrile][:3imidazole][:1carboxylic_acid][:0benzenealcohol],C#Cc1cnc(-c2ccc(O)cc2P)c(-c2cccnc2-c2cc(O)ccc2N=[SH2]C([Fr])CC)c1[Fr],3864.424931,sra_N262_79250eca,79250eca
lvt_N417_edge136875,[:0isocyanate][C][C][C][Branch][C][Branch][:0isocyanate][pop][Branch][C][:1alkyne][Ring1][FrH0][pop][pop][FrH0][pop][C][Branch][:0isocyanate][pop][S][pop][.][Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][lvt],[:0isocyanate][C][C][C][Branch][C][Branch][:0isocyanate][pop][Branch][C][:1alkyne][Ring1][FrH0][pop][pop][FrH0][pop][C][Branch][:0isocyanate][pop][S][pop],2695.28,[FrH0][:1alkyne][Ring1][:1alkyne][Ring1][FrH0][pop][pop][.][Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][lvt],[FrH0][:1alkyne][Ring1][:1alkyne][Ring1][FrH0][pop][pop],[Fr]C#CC#C[Fr],3603.06,lvt_N417_3a5eb552,3a5eb552
sxb_N540_edge23540,[S][=C][C][Branch][C][C][Branch][C][FrH0][pop][C][=S][pop][=C][FrH0][.][Fr][C][=C][N][Branch1][=Branch1][C][=C][C][Ring1][=Branch1][Mn][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][C][=C][Ring1][Branch1][C][Branch1][C][Fr][=C][C][=C][C][=Branch2][Ring2][#Branch1][=C][Branch1][C][Fr][C][=C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][C][Fr][=C][N][Ring2][Ring1][=N][C][Branch1][=Branch1][C][Ring2][Ring1][=Branch1][Fr][=C][C][Ring1][#Branch1][N][Ring2][Ring2][Ring1][Ring1][=C][N][Ring2][Ring1][Branch1][Ring2][Ring2][Ring2][&&][sxb],[S][=C][C][Branch][C][C][Branch][C][FrH0][pop][C][=S][pop][=C][FrH0],2640.89,[:1alkyne][=C][C][Branch][C][C][:3pyrimidine][C][FrH0][:0carboxylic_acid][C][:4benzenediol][:3pyridine][=C][FrH0][pop][:1pyrimidine][:#1methyl_amine][.][Fr][C][=C][N][Branch1][=Branch1][C][=C][C][Ring1][=Branch1][Mn][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][C][=C][Ring1][Branch1][C][Branch1][C][Fr][=C][C][=C][C][=Branch2][Ring2][#Branch1][=C][Branch1][C][Fr][C][=C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][C][Fr][=C][N][Ring2][Ring1][=N][C][Branch1][=Branch1][C][Ring2][Ring1][=Branch1][Fr][=C][C][Ring1][#Branch1][N][Ring2][Ring2][Ring1][Ring1][=C][N][Ring2][Ring1][Branch1][Ring2][Ring2][Ring2][&&][sxb],[:1alkyne][=C][C][Branch][C][C][:3pyrimidine][C][FrH0][:0carboxylic_acid][C][:4benzenediol][:3pyridine][=C][FrH0][pop][:1pyrimidine][:#1methyl_amine],C#CCCCc1cc(Cc2ccc(O)c(CN)c2OC[Fr])nc([Fr])n1,2980.72,sxb_N540_332e20c3,332e20c3
pcu_N283_edge27108,[F][C][Branch][C][Branch][FrH0][pop][F][pop][=C][=C][Branch][C][Branch][C][Branch][FrH0][pop][F][pop][Branch][F][pop][F][pop][F][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][pcu],[F][C][Branch][C][Branch][FrH0][pop][F][pop][=C][=C][Branch][C][Branch][C][Branch][FrH0][pop][F][pop][Branch][F][pop][F][pop][F],3108.48,[:0methyl][C][:3benzenealcohol][Ring2][P][FrH0][=Ring1][=Ring1][:3pyrimidine][O][C][O][Branch][FrH0][:0methyl][Ring2][:0methyl][pop][pop][pop][=P][:3pyrimidine][#Branch][#Branch][:5benzenediol][:0benzene][#Branch][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][pcu],[:0methyl][C][:3benzenealcohol][Ring2][P][FrH0][=Ring1][=Ring1][:3pyrimidine][O][C][O][Branch][FrH0][:0methyl][Ring2][:0methyl][pop][pop][pop][=P][:3pyrimidine][#Branch][#Branch][:5benzenediol][:0benzene][#Branch],CCc1cc(CO[Fr])cc(OP[Fr])c1,3559.76,pcu_N283_406217a8,406217a8
unc_N304_edge118278,[:0isocyanate][C][S][S][C][N][C][Branch][N][:0methyl_amine][Ring1][N][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[:0isocyanate][C][S][S][C][N][C][Branch][N][:0methyl_amine][Ring1][N][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0][pop],2380.17,[:3imidazole][:1alkyne][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring2][O][C][:0pyrimidine][Ring1][:0isocyanate][:0amide][Ring1][FrH0][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[:3imidazole][:1alkyne][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring2][O][C][:0pyrimidine][Ring1][:0isocyanate][:0amide][Ring1][FrH0][pop][pop][pop],O=C=Nc1nc(COc2cn([Fr])cn2)ncc1[Fr],5525.76,unc_N304_85940001,85940001
nbo_N193_edge42686,[F][C][C][Branch][:0methyl_amine][Ring1][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][F][pop][F][pop][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][=C][Branch1][C][Fr][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][nbo],[F][C][C][Branch][:0methyl_amine][Ring1][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][F][pop][F][pop][pop][FrH0],3735.77,[F][O][C][Branch][FrH0][pop][:0methyl_amine][Ring1][C][:0pyrimidine][Ring2][O][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][=C][Branch1][C][Fr][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][nbo],[F][O][C][Branch][FrH0][pop][:0methyl_amine][Ring1][C][:0pyrimidine][Ring2][O][FrH0][pop][pop],FOC([Fr])NCCc1ncc(O[Fr])cn1,5839.1,nbo_N193_2c403cec,2c403cec
sod_N233_edge104657,[Br][C][=C][Branch][C][=C][N][Branch][FrH0][pop][Ring1][Branch][pop][C][Branch][N][Branch][C][FrH0][pop][Br][pop][Branch][Br][pop][Br][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][sod],[Br][C][=C][Branch][C][=C][N][Branch][FrH0][pop][Ring1][Branch][pop][C][Branch][N][Branch][C][FrH0][pop][Br][pop][Branch][Br][pop][Br],2713.28,[:0nitrile][C][=C][Branch][C][O][F][:1pyridine][=Branch][:4benzenediol][:4pyridine][N][FrH0][:0propyl][Ring1][:1alkyne][pop][pop][:1alkyne][=C][:1pyridine][N][=P][FrH0][pop][:5benzenediol][:0isocyanate][pop][:2benzenediol][:3pyrimidine][C][SH2][:0alkene][:0benzene][#Branch][:4pyridine][:0isocyanate][:4benzenediol][:0pyrimidine][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][sod],[:0nitrile][C][=C][Branch][C][O][F][:1pyridine][=Branch][:4benzenediol][:4pyridine][N][FrH0][:0propyl][Ring1][:1alkyne][pop][pop][:1alkyne][=C][:1pyridine][N][=P][FrH0][pop][:5benzenediol][:0isocyanate][pop][:2benzenediol][:3pyrimidine][C][SH2][:0alkene][:0benzene][#Branch][:4pyridine][:0isocyanate][:4benzenediol][:0pyrimidine],N#CC(COF)c1c(Cc2cc(P[Fr])c(N=C=O)nc2-c2cc(-c3cccc(-c4ccc(O)cc4O)n3)nc([SH2]C=O)n2)cc2nc1c1ccc(O)c2c1ON[Fr],4420.19,sod_N233_f4764d86,f4764d86
bnn_N383_edge136879,[:0isocyanate][C][C][Branch][C][Branch][C][Branch][:0isocyanate][pop][:1alkyne][Ring1][FrH0][pop][pop][FrH0][pop][Branch][C][Branch][:0isocyanate][pop][S][pop][C][pop][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[:0isocyanate][C][C][Branch][C][Branch][C][Branch][:0isocyanate][pop][:1alkyne][Ring1][FrH0][pop][pop][FrH0][pop][Branch][C][Branch][:0isocyanate][pop][S][pop][C][pop],2946.64,[C][:2imidazole][:1methyl_amine][:1alkyne][:0pyridine][:1alkyne][Ring1][FrH0][:0methyl][pop][:0benzenediol][N][FrH0][pop][:#1methyl_amine][=Ring2][:2benzenediol][=O][O][:1alkyne][=N][:1benzenediol][:0sulfonic_acid][:3benzenediol][:0imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:0imidazole][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[C][:2imidazole][:1methyl_amine][:1alkyne][:0pyridine][:1alkyne][Ring1][FrH0][:0methyl][pop][:0benzenediol][N][FrH0][pop][:#1methyl_amine][=Ring2][:2benzenediol][=O][O][:1alkyne][=N][:1benzenediol][:0sulfonic_acid][:3benzenediol][:0imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:0imidazole],Cc1[nH]c(N[Fr])nc1C#CC#C[Fr],6184.69,bnn_N383_54410e6d,54410e6d
ecu_N585_edge12634,[:0nitrile][C][C][Branch][C][=Branch][=C][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0nitrile][pop][.][Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][ecu],[:0nitrile][C][C][Branch][C][=Branch][=C][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0nitrile][pop],2339.6,[:0nitrile][C][:0pyridine][Ring1][:1alkyne][:3benzenealcohol][C][FrH0][pop][:0isocyanate][:0benzenediol][FrH0][pop][pop][=C][=C][:1pyrimidine][:0pyrimidine][:1pyrimidine][:0imidazole][:0benzenediol][:0alkene][:=0methyl_amine][:=0methyl_amine][:1pyrimidine][:4pyridine][:2benzenediol][=P][=P][:0sulfonic_acid][:1benzenediol][:3imidazole][Ring1][:0benzene][:0phosphoric_acid][:0benzene][.][Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][ecu],[:0nitrile][C][:0pyridine][Ring1][:1alkyne][:3benzenealcohol][C][FrH0][pop][:0isocyanate][:0benzenediol][FrH0][pop][pop][=C][=C][:1pyrimidine][:0pyrimidine][:1pyrimidine][:0imidazole][:0benzenediol][:0alkene][:=0methyl_amine][:=0methyl_amine][:1pyrimidine][:4pyridine][:2benzenediol][=P][=P][:0sulfonic_acid][:1benzenediol][:3imidazole][Ring1][:0benzene][:0phosphoric_acid][:0benzene],N#Cc1nccc([Fr])c1C#CC[Fr],3317.49,ecu_N585_b30ec294,b30ec294
utk_N717_edge87106,[P][C][C][=Branch][=C][Branch][N][Branch][C][Branch][P][pop][Branch][P][pop][Ring1][Branch][pop][FrH0][pop][C][Branch][P][pop][Branch][P][pop][P][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][utk],[P][C][C][=Branch][=C][Branch][N][Branch][C][Branch][P][pop][Branch][P][pop][Ring1][Branch][pop][FrH0][pop][C][Branch][P][pop][Branch][P][pop][P][pop][FrH0],1751.03,[O][C][C][Branch][FrH0][:=0amide][=C][O][:1pyrimidine][=Ring1][=Ring1][:4benzenediol][:1pyridine][:3benzenealcohol][:1methyl_amine][:1benzenediol][O][:1alkyne][:0imidazole][FrH0][pop][:2benzenediol][#N][:0methyl][pop][pop][:1alkyne][:3pyrimidine][Ring1][N][pop][pop][:0benzenediol][:2benzenealcohol][:5benzenediol][:4benzenealcohol][:1methyl_amine][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][utk],[O][C][C][Branch][FrH0][:=0amide][=C][O][:1pyrimidine][=Ring1][=Ring1][:4benzenediol][:1pyridine][:3benzenealcohol][:1methyl_amine][:1benzenediol][O][:1alkyne][:0imidazole][FrH0][pop][:2benzenediol][#N][:0methyl][pop][pop][:1alkyne][:3pyrimidine][Ring1][N][pop][pop][:0benzenediol][:2benzenealcohol][:5benzenediol][:4benzenealcohol][:1methyl_amine],CCc1cc(O)cc(Oc2c(-c3cc(OC(=O)N=C([Fr])CO)ncn3)ccc(-c3ccc(O)cc3-c3ccccc3O)c2Oc2ccnc(N)n2)c1C#C[Fr],3725.75,utk_N717_43d4929a,43d4929a
